ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
688bda17e377ad79df3e97bea630f3db32e32f77f275b22b816bf20bb383dec3,https://www.snap.com/political-ads/asset/b9b0c530fafc43e7d46132f9b4bac56b4aeb42fd51af5751e660efdd777bdd43?mediaType=mp4,EUR,31,55612,2020/01/17 12:30:35Z,2020/01/21 23:59:59Z,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,,,,,,,,,,,,,,,,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
0de68b71c7f3b8dcfd186fe81ff95b10115fb8555789ea85d1b2c0453c81dd3e,https://www.snap.com/political-ads/asset/551dfcd029dfa90b87510d4f9034587354459722c8f6b7d3f418c5a2f194a611?mediaType=mp4,EUR,0,685,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Carlow,Kilkenny,Tipperary,Waterford,Wexford",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
83a45cf43b2b59a13098b51f197f32c9c64fa021ce085a773e168aa1a63e1b4f,https://www.snap.com/political-ads/asset/c4a50e878cdcda5d0bd6c76994cbbc3c4f5d28c7f0764841605c492436df3397?mediaType=mp4,EUR,11,22041,2020/01/13 14:17:32Z,2020/01/13 23:59:59Z,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",SpunOut,SpunOut.ie,,16-25,ireland,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/what-think-politics-politicians-parties?utm_source=snapchat&utm_medium=social&utm_campaign=callout
2dbcda9c93290878fb665887373804c0be4f79671ca1c0136b99b43c74d25f0b,https://www.snap.com/political-ads/asset/c4ad2b1d95d617470dd725413fbde83a73b7091808b8cba6813813d4a90bbb5c?mediaType=mp4,USD,192,104354,2020/01/03 16:24:16Z,2020/02/12 04:59:16Z,Pete for America,"202 S Michigan St,South Bend,46601,US","Pete for America ",Pete for America,,17+,united states,New Hampshire,,,,,,,,,,,,,,,,,,,web_view_url:https://www.huffpost.com/entry/pete-buttigieg-votevets-endorsement_n_5de7b5dce4b0913e6f889815
3dadcc7875c13047d456b1501342fc637d2b59bcf281fa2ddd270856cf7872f5,https://www.snap.com/political-ads/asset/bc000e724ec2c01221fc402269cd33a74ab9da674ced072f7d494dfe728fcd78?mediaType=mp4,EUR,10,12485,2020/01/16 00:00:01Z,2020/01/17 23:59:59Z,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",SpunOut,SpunOut.ie,,16-25,ireland,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/opinion/article/why-talking-about-sex-is-so-important?utm_source=snapchat&utm_medium=social&utm_campaign=opinion
1834f88ceb1ec1b4fd289a27cb162f64b44e6aecbb2f36ca7b3af0b6a3dc4806,https://www.snap.com/political-ads/asset/15d60b6119bb41ef15b3b0f5240e3182f4adb75089592adfa6438c42d9cb4426?mediaType=mp4,AUD,20333,8629571,2020/01/12 23:00:00Z,2020/01/26 12:59:59Z,Australian Government Department of Finance,"100 Chalmers Street,Surry Hills,2010,AU",,National Australia Day Council,,18+,australia,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:http://www.australiaday.org.au
319b7965ab0a61ea5292cd1e984a81ec75e6cc254cc41fe3203fb71472d37bf9,https://www.snap.com/political-ads/asset/8ff5f231386576fe91ee571f8c4d3d029c8ded6c15e3785dc4006cbfdc5dc943?mediaType=mp4,USD,504,208916,2020/01/03 16:24:16Z,2020/02/12 04:59:16Z,Pete for America,"202 S Michigan St,South Bend,46601,US","Pete for America ",Pete for America,,17+,united states,New Hampshire,,,,,,,,,,,,"Collegiates,Green Living Enthusiasts,Political News Watchers,TV Viewers (News)",,Provided by Advertiser,,,,,web_view_url:https://peteforamerica.com/policies/empower-workers/?utm_source=snapchat&utm_medium=video&utm_campaign=simple&utm_content=15s
5a3f97c89ead95d17f297562c77ce03e77ca549d55148946b247ea65e6e2faf4,https://www.snap.com/political-ads/asset/e55f16e0622e9e60fd01b115326e7d8300670690934e587c7ba638ba889f861a?mediaType=mp4,EUR,0,543,2020/01/24 00:00:01Z,2020/01/25 23:59:59Z,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/life/article/td-in-ireland?utm_source=snapchat&utm_medium=social&utm_campaign=ge20
a6676f7860db3761a33333a4a01d162959ed992def46114bb06fe5da2ccb0352,https://www.snap.com/political-ads/asset/68605c72fd8822c5b7dd0011cc5e43dbef851e344dbeb8ffc88b9ad24ae3b6fb?mediaType=mp4,USD,643,152719,2020/01/08 17:00:00Z,2020/01/30 01:00:00Z,Strategies 360,"1505 Westlake Ave N Suite 1000,Seattle,98109,US",Voter Registration,Central City Association,,18-30,united states,,,,,,,,,"90014,90012,90015,90013,90017",,,,,,,,,,,web_view_url:https://registertovote.ca.gov/?utm_source=snapchat&utm_medium=traffic&utm_campaign=novemberdecemberCCA
fb34cfa053845a28a4f1213ef358ae26ce31ca534124e4f19b5c88da3626a37f,https://www.snap.com/political-ads/asset/2d0fc9fff1358ee8900f10b7ea5479e239455b5e283de4e282137acf92db877d?mediaType=jpg,USD,0,721,2020/01/23 20:39:12Z,2020/02/27 04:59:12Z,Southern Environmental Law Center,US,,SELC,,,united states,Virginia,,,,,,,,,,,,"Advocates & Activists,Green Living Enthusiasts,Philanthropists,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,Home Movie Viewers (Documentary),TV Network Viewers (MSNBC)",,Provided by Advertiser,,,,,web_view_url:https://www.southernenvironment.org/news-and-press/news-feed/cut-virginia-carbon/?utm_source=snap&utm_medium=ad&utm_campaign=VCRPhase2&p2asource=snap#action
4da5024e21fe2e2e739fc31b31c077ebcc1c4e734763c9d656167202e7ace23a,https://www.snap.com/political-ads/asset/b9b0c530fafc43e7d46132f9b4bac56b4aeb42fd51af5751e660efdd777bdd43?mediaType=mp4,EUR,0,845,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Carlow,Kilkenny,Tipperary,Waterford,Wexford",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
f5b8b7f100c4242d208f0fc0191ee5201e537e7f35096bfa8132eb9a6796b890,https://www.snap.com/political-ads/asset/e5bed251b34e40e3386eda36c8ecf866d3c50628fb9d616f012205ad1ad29e11?mediaType=png,EUR,173,34805,2019/12/20 07:53:39Z,2020/01/12 07:40:59Z,Jakobsson Addemotion AB,SE,Folkomrostning Helsingborg,Socialdemokraterna i Helsingborg,,18-35,sweden,,,,,,,,,"252 20,252 21,252 22,252 23,252 24,252 25,252 26,252 28,252 31,252 32,252 45,252 49,252 50,252 51,252 52,252 69,252 70,252 75,252 76,252 77,253 51,253 60,253 61,253 62,253 73,253 74,253 75,254 35,254 37,254 38,254 40,254 41,254 43,254 44,254 50,254 51,254 52,254 54,254 55,254 61,254 62,254 64,254 66,254 68,256 54,256 55,256 56,256 57,256 59,256 62,256 63,256 67,256 68,256 69",,,,,,Provided by Advertiser,"sv,ar,en",,,,web_view_url:https://vilyssnar.nu
9884400eb249d2dd0c5f3fc435524941db3204021729f0404661f15746aa77e2,https://www.snap.com/political-ads/asset/db88c762bb1456fbf67368f65564aa062a7f9a21633efdfcbc163fd2b80b1f25?mediaType=mp4,EUR,0,1490,2020/01/17 12:31:02Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,Dublin,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
5f51ab24ac7fcf5b9b74ef31891efbe2e100aa63ec6bf5e1fadd9366d51c5ee1,https://www.snap.com/political-ads/asset/501b903f7967133ecc2efb817d62af084bbe52ea04da3e5fd6848df68f141f91?mediaType=jpg,USD,1,1070,2020/01/23 20:39:12Z,2020/02/27 04:59:12Z,Southern Environmental Law Center,US,,SELC,,,united states,Virginia,,,,,,,,,,,,"Advocates & Activists,Green Living Enthusiasts,Philanthropists,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,Home Movie Viewers (Documentary),TV Network Viewers (MSNBC)",,Provided by Advertiser,,,,,web_view_url:https://www.southernenvironment.org/news-and-press/news-feed/cut-virginia-carbon/?utm_source=snap&utm_medium=ad&utm_campaign=VCRPhase2&p2asource=snap#action
0ca43ed38c24cafb53550d3bf3e9796f3602f2d37c5539dc0618e328d601fc66,https://www.snap.com/political-ads/asset/721f03f66fb608cbb28035fa8c333aee0d595e785b54ec8c33edf523cb65d8c5?mediaType=mp4,EUR,88,37899,2020/01/08 08:46:31Z,2020/01/25 22:59:59Z,Næringslivets Hovedorganisasjon,"Middelthuns gate 27,Oslo,0368,NO",,Næringslivets Hovedorganisasjon,,18-30,norway,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.nho.no/arskonferansen-2020/tema/neste-trekk/
69f067ce30bdadf0ade561ee1b7d85bdc49b7889bd8bc99f1c2dc582422698fc,https://www.snap.com/political-ads/asset/7b7c9b7bf6e7b58495ccb4184a69e11c63efa2826f6aca42a016434655beef2a?mediaType=mp4,USD,117,46140,2020/01/03 16:24:16Z,2020/02/04 04:59:16Z,Pete for America,"202 S Michigan St,South Bend,46601,US","Pete for America ",Pete for America,,18+,united states,Iowa,,,,,,,,,,,,"Collegiates,Green Living Enthusiasts,Political News Watchers,TV Viewers (News)",,Provided by Advertiser,,,,,web_view_url:https://www.desmoinesregister.com/story/opinion/columnists/caucus/2020/01/02/pete-buttigieg-democrat-president-iowa-caucus-what-state-has-taught/2782471001/
ee8e205f308c56e70ac12d8d9a12e23d0f377357579e25a308391ccb74d7023e,https://www.snap.com/political-ads/asset/baa3bb313ed78e42a2f3e5c6326e19cecda02feca5a94a7353328c996838c8e7?mediaType=mp4,EUR,1,1937,2020/01/17 12:31:02Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,Dublin,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
fda600b1e2a0404eb0b0c7ab631159d963524c11854582a8e02bf90337e38452,https://www.snap.com/political-ads/asset/b314ac1ad4e693b86141a3b27bf281cc0469a5896a6e13fb9014bd2626050c4c?mediaType=jpg,USD,3,2236,2020/01/23 20:42:47Z,2020/01/30 20:42:47Z,Southern Environmental Law Center,US,,SELC,,,united states,Virginia,,,,,,,,,,,,"Outdoor & Nature Enthusiasts,Outdoor Sports Gear Shoppers,Nature & Outdoor Destinations,Beaches,Parks & Gardens,Outdoorsy Destinations",,Provided by Advertiser,,,,,web_view_url:https://www.southernenvironment.org/news-and-press/news-feed/cut-virginia-carbon/?utm_source=snap&utm_medium=ad&utm_campaign=VCRPhase2&p2asource=snap#action
f95f4d52f619f29c233487ea2c27c2381e3a900a6e45d3e04c876cd59f8fb5b7,https://www.snap.com/political-ads/asset/26cfd344ff6cc5b0a73054cb83016a33858cb423feeb2bc93d6afb489ca0a310?mediaType=mp4,EUR,4,7665,2020/01/17 12:31:02Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,Dublin,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
5fef17662f3238e7decae03df06c3e2fef61062169b00511f9fff52a7fe7ce3f,https://www.snap.com/political-ads/asset/406d593e4e336d85bbc5e023ed7a6c1fe4ba70ef14a95ee1570731f19fe181f0?mediaType=mp4,USD,2222,1336222,2020/01/08 21:56:59Z,,Better US Now,US,,Better US Now,MALE,19+,united states,,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://iamamerica2020.com/getmycoin
3e87312937ab535d8d1f4d309d742302b5e5f9659cc2f01cd124a79d28c4db2e,https://www.snap.com/political-ads/asset/98a99f0294f4a85e63274f7239169f20aea5d096d57b40a3c2d3d6241ea5da55?mediaType=mp4,EUR,2,4972,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Donegal,Galway,Leitrim,Longford,Mayo,Roscommon,Sligo,Westmeath",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
fadb5f28e23b6a7420e0d4fd621436d6c0f38e7f07c149fe9dfc821d4c81a164,https://www.snap.com/political-ads/asset/b314ac1ad4e693b86141a3b27bf281cc0469a5896a6e13fb9014bd2626050c4c?mediaType=jpg,USD,0,772,2020/01/23 20:39:12Z,2020/02/27 04:59:12Z,Southern Environmental Law Center,US,,SELC,,,united states,Virginia,,,,,,,,,,,,"Advocates & Activists,Green Living Enthusiasts,Philanthropists,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,Home Movie Viewers (Documentary),TV Network Viewers (MSNBC)",,Provided by Advertiser,,,,,web_view_url:https://www.southernenvironment.org/news-and-press/news-feed/cut-virginia-carbon/?utm_source=snap&utm_medium=ad&utm_campaign=VCRPhase2&p2asource=snap#action
7a1d8346ce017541a7e688e497069735e342c6e19344ef1132c7f18ca0bed5d7,https://www.snap.com/political-ads/asset/a9847014cd148a6155069ac24fb32fdc8f3892091c953341535f465ac32e51b5?mediaType=mp4,GBP,1,1866,2020/01/21 12:48:49Z,2020/03/02 07:59:59Z,Republic of Media Ltd.,"4th Floor, Nova House,Edinburgh,EH3 9QQ,GB",,Scottish Government,,16-24,united kingdom,,,,,"latitude 56.78120018038726;longitude -4.287511715387666;radius 100.0,latitude 57.32171550315462;longitude -2.418608752380237;radius 85.86,latitude 55.51943446788195;longitude -3.4927427040261705;radius 58.31,latitude 55.10155935962584;longitude -4.442367333596138;radius 60.15,latitude 55.83574454246647;longitude -2.4876021261947585;radius 23.42,latitude 56.080161847032315;longitude -2.8813614784165793;radius 54.27,latitude 55.78079022250972;longitude -4.63869497268675;radius 64.56,latitude 55.5023252578392;longitude -2.413099749062013;radius 9.83,latitude 58.113564814053944;longitude -4.522493797329133;radius 100.0,latitude 58.12173011298961;longitude -6.601857126173002;radius 37.38,latitude 59.008553059263335;longitude -2.9179367020813345;radius 55.74",,,,,,,,,,Provided by Advertiser,,,,,
54fbaf2ffb18a4350f0dd2f664b6f31868f4d6fdb2a93700d04a91d459568c0a,https://www.snap.com/political-ads/asset/d9b43c5b07853259267505a88edf9aed9b6252fb565d4c271238376a348050d4?mediaType=mp4,GBP,2645,391607,2020/01/15 06:00:36Z,2020/01/28 23:59:59Z,Opticomm,"31 Old Nichol Street,London,,E2 7HR,GB",Greenpeace,Greenpeace UK,,25+,united kingdom,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://secure.greenpeace.org.uk/page/s/turtle-journey-video?source=SC&subsource=OCMRGLPESC01GC&utm_source=snapchat&utm_medium=social&utm_campaign=turtle_journey_jan_2020&utm_content=journey_home_uncertain_fp
03e8cceec71a01c6f7ca359ab49211328032a99fb56fe32d97077c1bf936047c,https://www.snap.com/political-ads/asset/92e9d532856371011a23f1d74fa433dfe9472e91e9fef0c3fcb57de25b90cbad?mediaType=mp4,EUR,548,386267,2020/01/01 05:00:00Z,2020/01/12 22:59:59Z,Reprise Media,"Skt. Petri Passage 52 ,København K,1165,DK",,Sundhedsstyrelsen,FEMALE,16-19,denmark,,,,,,,,,,,,,,,Provided by Advertiser,,,,,
ca37ee6f48fc7a94dbb466a92f587b3dc8a35aae1806dd0cc36fc5a35379ee33,https://www.snap.com/political-ads/asset/75c0aa921a8bf0cd0f9893091fada83bfd1e7a1efb6df1c5bb5c574e3d543d14?mediaType=mp4,EUR,919,439800,2020/01/08 08:46:31Z,2020/01/25 22:59:59Z,Næringslivets Hovedorganisasjon,"Middelthuns gate 27,Oslo,0368,NO",,Næringslivets Hovedorganisasjon,,18-30,norway,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.nho.no/arskonferansen-2020/tema/neste-trekk/
c886e16e2409e17c3c3823fe7c9119fe90bc389ac5c3208d202991a7276d613a,https://www.snap.com/political-ads/asset/0167e1e7904b489a54377dff2d782bd138566b6c9b323085cf022ff62b19f6df?mediaType=jpeg,USD,45,73950,2020/01/14 18:05:49Z,,Marud Khan,US,Donald Trump,Albbiom Marketing LLC,,,united states,,Alaska,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.patrioticamerican1776.com/patriot/v6/
3e4c8332dfd6f60cff7d81a19d4df7e60cb54d031f0c824c5caf6d465475f0fb,https://www.snap.com/political-ads/asset/1c8b2fc2a7a782862c9a8d75caa3ab54a49f1001fb7d2f5d10f4185def65b225?mediaType=jpg,EUR,135,64732,2020/01/02 12:38:16Z,2020/01/06 20:59:59Z,All Rise Media AB,"Eriksbergsgatan 8b ,Stockholm,11430,SE",,Cancerfonden,FEMALE,35+,sweden,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://ad.doubleclick.net/ddm/clk/458882879;263719735;l
e33b172644586536ddb81417db061a779e1271c8228f33ae54464ab00b650b67,https://www.snap.com/political-ads/asset/4d632d5becbc147d268de46af06f73f3cbc75d017703e9c4decb448ed0ec8c0c?mediaType=mp4,USD,145,91604,2020/01/16 23:02:24Z,,Better US Now,US,,Better US Now,,19+,united states,,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://iamamerica2020.com/getmycoin
1260a72789f7bd8760dde4494dba7f36bd3e83ad7445aa743d3408b32571a3a5,https://www.snap.com/political-ads/asset/2c4df423f58d2d29eb50b83e06793c1ffcae4e114f26fe786a4fa38815f27d48?mediaType=mp4,EUR,1,3035,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Donegal,Galway,Leitrim,Longford,Mayo,Roscommon,Sligo,Westmeath",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
dcd6f80981ade97e9599f82557679a7e47f219fbf49aa8a0914ca76046bed8c7,https://www.snap.com/political-ads/asset/e2fdd5d70bcf74e1a528653963c793dc82da466aaec74682f477970d0dceca58?mediaType=mp4,GBP,5,4957,2020/01/21 12:48:49Z,2020/03/02 07:59:59Z,Republic of Media Ltd.,"4th Floor, Nova House,Edinburgh,EH3 9QQ,GB",,Scottish Government,,16-24,united kingdom,,,,,"latitude 56.78120018038726;longitude -4.287511715387666;radius 100.0,latitude 57.32171550315462;longitude -2.418608752380237;radius 85.86,latitude 55.51943446788195;longitude -3.4927427040261705;radius 58.31,latitude 55.10155935962584;longitude -4.442367333596138;radius 60.15,latitude 55.83574454246647;longitude -2.4876021261947585;radius 23.42,latitude 56.080161847032315;longitude -2.8813614784165793;radius 54.27,latitude 55.78079022250972;longitude -4.63869497268675;radius 64.56,latitude 55.5023252578392;longitude -2.413099749062013;radius 9.83,latitude 58.113564814053944;longitude -4.522493797329133;radius 100.0,latitude 58.12173011298961;longitude -6.601857126173002;radius 37.38,latitude 59.008553059263335;longitude -2.9179367020813345;radius 55.74",,,,,,,,,,Provided by Advertiser,,,,,
0c5778a7d688a03852a7cd8a4e96d7f460daaf23285b086cc22d3658c079031e,https://www.snap.com/political-ads/asset/f534f3872b2ee40f9bfb7d2bb67030a5f28480d316d48f44b2c27adfb7285e07?mediaType=mp4,EUR,0,1364,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Donegal,Galway,Leitrim,Longford,Mayo,Roscommon,Sligo,Westmeath",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
c188ddc9d3bdf44d0f0ac08fda3723d0336c3fba2f7fb706f26d9f0202a939d9,https://www.snap.com/political-ads/asset/3a05686daad416ab97242c20c7c7a565bb64e24e2f269212b4666fed3caeaa4f?mediaType=mp4,EUR,0,991,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Cavan,Kildare,Laois,Louth,Meath,Monaghan,Offaly,Wicklow",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
9701b96887f910cd352735a614750b78d5243943b24189e8033c631223aca1ef,https://www.snap.com/political-ads/asset/a2869873b2023a2446961351bf71ee515d7b0b7f9f375af273c965734642eb79?mediaType=mp4,USD,1521,740864,2020/01/03 16:24:16Z,2020/02/04 04:59:16Z,Pete for America,"202 S Michigan St,South Bend,46601,US","Pete for America ",Pete for America,,18+,united states,Iowa,,,,,,,,,,,,,,,,,,,web_view_url:https://newrepublic.com/article/155246/pete-buttigiegs-undeniable-allure
bb2c284268d14f076328ba6b8b5abdcb6a3192c28d9180dd2a5740d1cdf4ee4a,https://www.snap.com/political-ads/asset/77ab12e41d828d8768317c0c227e724e21167874915b4709bf98d03f51c12e87?mediaType=mp4,AUD,7609,3216700,2020/01/12 23:00:00Z,2020/01/26 12:59:59Z,Australian Government Department of Finance,"100 Chalmers Street,Surry Hills,2010,AU",,National Australia Day Council,,18+,australia,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:http://www.australiaday.org.au
a7f96a245bbf206143b805c53a49dccffcbd65df475120992929573795b65bef,https://www.snap.com/political-ads/asset/8d18c966777fa2198ebb06b1717947732e7acd958dd5e48715226cd93578912b?mediaType=mp4,GBP,34,34105,2020/01/21 12:48:49Z,2020/03/02 07:59:59Z,Republic of Media Ltd.,"4th Floor, Nova House,Edinburgh,EH3 9QQ,GB",,Scottish Government,,16-24,united kingdom,,,,,"latitude 56.78120018038726;longitude -4.287511715387666;radius 100.0,latitude 57.32171550315462;longitude -2.418608752380237;radius 85.86,latitude 55.51943446788195;longitude -3.4927427040261705;radius 58.31,latitude 55.10155935962584;longitude -4.442367333596138;radius 60.15,latitude 55.83574454246647;longitude -2.4876021261947585;radius 23.42,latitude 56.080161847032315;longitude -2.8813614784165793;radius 54.27,latitude 55.78079022250972;longitude -4.63869497268675;radius 64.56,latitude 55.5023252578392;longitude -2.413099749062013;radius 9.83,latitude 58.113564814053944;longitude -4.522493797329133;radius 100.0,latitude 58.12173011298961;longitude -6.601857126173002;radius 37.38,latitude 59.008553059263335;longitude -2.9179367020813345;radius 55.74",,,,,,,,,,Provided by Advertiser,,,,,
